9.0,18.0,-27.0,-80.0,11.0,134.0,47.0,-108.0,-78.0,27.0,39.0,23.0,19.0,-17.0,-39.0,-5.0,20.0,8.0,2.0,4.0,-6.0,-12.0,0.0,7.0,4.0,0.0,0.0,-2.0,-4.0,0.0,3.0,4.0,1.0,-2.0,-4.0,-1.0,2.0,3.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.0,0.0,-3.0,-2.0,1.0,3.0,2.0,-1.0,-3.0,0.0,1.0,2.0,0.0,-1.0,-1.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,-1.0,0.0,2.0,-1.0,-4.0,0.0,4.0,0.0,-3.0,-1.0,1.0,1.0,-1.0,0.0,2.0,0.0,-2.0,0.0,2.0,-1.0,-3.0,0.0,4.0,1.0,-2.0,-2.0,-1.0,0.0,3.0,1.0,-2.0,-1.0,0.0,0.0,-1.0,1.0,2.0,0.0,-2.0,-3.0,0.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-3.0,0.0,3.0,0.0,-2.0,0.0,2.0,2.0,-2.0,-5.0,0.0,7.0,2.0,-6.0,-4.0,2.0,4.0,0.0,-1.0,-1.0,0.0,2.0,0.0,-2.0,0.0,3.0,0.0,-2.0,0.0,0.0,-1.0,3.0,5.0,-2.0,-6.0,0.0,3.0,2.0,0.0,-1.0,-1.0,-1.0,0.0,2.0,2.0,0.0,-4.0,0.0,3.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,-2.0,-2.0,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,-2.0,0.0,2.0,1.0,-1.0,-1.0,0.0,1.0,0.0,-1.0,0.0,2.0,1.0,0.0,-1.0,-1.0,0.0,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
1.0,1.0,-3.0,-3.0,2.0,4.0,-1.0,-3.0,0.0,2.0,1.0,-1.0,-2.0,0.0,1.0,2.0,1.0,-2.0,-5.0,0.0,7.0,3.0,-5.0,-4.0,2.0,2.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,0.0,2.0,0.0,0.0,1.0,0.0,-3.0,-1.0,2.0,2.0,0.0,0.0,-2.0,-1.0,2.0,3.0,0.0,-2.0,-3.0,0.0,4.0,2.0,-3.0,-4.0,0.0,3.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,1.0,0.0,-1.0,1.0,2.0,0.0,-3.0,-2.0,2.0,3.0,1.0,-2.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,2.0,1.0,-2.0,-3.0,0.0,4.0,2.0,-4.0,-4.0,1.0,4.0,1.0,-1.0,-3.0,-1.0,3.0,2.0,-3.0,-1.0,3.0,1.0,-4.0,0.0,4.0,-1.0,-1.0,5.0,0.0,-8.0,-1.0,8.0
2.0,-5.0,-1.0,2.0,0.0,-1.0,1.0,1.0,-3.0,-2.0,5.0,4.0,-6.0,-6.0,4.0,7.0,-1.0,-4.0,0.0,1.0,-2.0,0.0,4.0,0.0,-3.0,1.0,1.0,-3.0,-1.0,2.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-4.0,0.0,4.0,4.0,0.0,-6.0,-7.0,2.0,8.0,1.0,-3.0,0.0,0.0,-4.0,-2.0,3.0,4.0,0.0,-2.0,-4.0,0.0,5.0,4.0,-3.0,-4.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-1.0,-2.0,1.0,2.0,0.0,-2.0,0.0,2.0,3.0,0.0,-4.0,-4.0,1.0,6.0,2.0,-4.0,-4.0,1.0,4.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-4.0,-3.0,2.0,3.0,-1.0,-2.0,1.0,1.0,-1.0,-1.0,0.0
0.0,0.0,1.0,2.0,0.0,-3.0,-1.0,3.0,3.0,0.0,-3.0,-1.0,1.0,1.0,0.0,1.0,0.0,-2.0,-3.0,-1.0,1.0,5.0,4.0,-4.0,-7.0,0.0,5.0,2.0,0.0,-1.0,-3.0,0.0,5.0,0.0,-3.0,1.0,2.0,-3.0,-2.0,4.0,2.0,-2.0,0.0,1.0,-2.0,-3.0,2.0,3.0,0.0,-1.0,-1.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-3.0,2.0,6.0,-1.0,-7.0,0.0,4.0,0.0,-2.0,2.0,2.0,-3.0,-4.0,2.0,3.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,3.0,4.0,-2.0,-4.0,2.0,2.0,-4.0,-1.0,6.0,3.0,-5.0,-3.0,1.0,2.0,1.0,0.0,-3.0,0.0,4.0,3.0,-4.0,-5.0,0.0,5.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,-2.0,1.0
2.0,0.0,-1.0,-1.0,0.0,1.0,0.0,-2.0,-1.0,3.0,3.0,-2.0,-6.0,0.0,5.0,4.0,-2.0,-4.0,0.0,2.0,0.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,-2.0,-2.0,3.0,4.0,-2.0,-5.0,0.0,2.0,2.0,4.0,0.0,-7.0,-1.0,5.0,0.0,-2.0,2.0,2.0,0.0,0.0,-12.0,-8.0,28.0,14.0,-40.0,10.0,72.0,-42.0,-141.0,-2.0,159.0,110.0,-50.0,-134.0,-83.0,23.0,105.0,85.0,-51.0,-104.0,7.0,85.0,50.0,-45.0,-133.0,-53.0,145.0,150.0,-64.0,-155.0,3.0,105.0,-8.0,-75.0,8.0,45.0,11.0,18.0,4.0,-67.0,-46.0,63.0,60.0,-35.0,-51.0,0.0,52.0,59.0,-51.0,-126.0,18.0,146.0,43.0,-80.0,-78.0,-28.0,33.0,77.0,52.0,-15.0,-74.0,-71.0,8.0,74.0,53.0,-9.0,-54.0,-40.0,30.0
50.0,-16.0,-44.0,-1.0,19.0,9.0,20.0,23.0,-30.0,-69.0,-6.0,55.0,27.0,11.0,18.0,-52.0,-82.0,31.0,84.0,1.0,-24.0,13.0,-14.0,-48.0,-12.0,26.0,36.0,37.0,5.0,-49.0,-49.0,-3.0,25.0,43.0,38.0,-42.0,-86.0,24.0,102.0,3.0,-79.0,-19.0,36.0,-3.0,-24.0,36.0,47.0,-27.0,-45.0,-5.0,11.0,17.0,2.0,-33.0,1.0,65.0,26.0,-58.0,-58.0,-4.0,37.0,45.0,0.0,-37.0,15.0,42.0,-43.0,-69.0,26.0,58.0,2.0,-5.0,5.0,-25.0,-26.0,6.0,-2.0,12.0,79.0,19.0,-127.0,-75.0,91.0,82.0,-6.0,-18.0,-52.0,-53.0,60.0,61.0,-56.0,-4.0,76.0,-49.0,-100.0,51.0,93.0,-19.0,-56.0,-8.0,14.0,25.0,23.0,-24.0,-49.0,-2.0,42.0,29.0,-7.0,-30.0,-28.0,17.0,61.0,0.0,-92.0,-38.0,97.0,82.0,-61.0,-89.0,15.0,53.0,1.0,-13.0,11.0
2.0,-27.0,-16.0,20.0,25.0,8.0,0.0,-17.0,-43.0,-19.0,47.0,62.0,-7.0,-67.0,-26.0,43.0,23.0,-10.0,22.0,-4.0,-89.0,-31.0,111.0,94.0,-47.0,-97.0,-31.0,30.0,35.0,17.0,5.0,1.0,0.0,-19.0,-48.0,-15.0,49.0,42.0,4.0,-4.0,-23.0,-36.0,-21.0,0.0,46.0,71.0,1.0,-71.0,-54.0,3.0,41.0,34.0,2.0,-6.0,-6.0,-18.0,-15.0,-15.0,0.0,60.0,51.0,-56.0,-80.0,22.0,59.0,-5.0,-13.0,3.0,-35.0,-7.0,76.0,18.0,-90.0,-19.0,89.0,4.0,-90.0,2.0,70.0,-12.0,-24.0,51.0,0.0,-75.0,0.0,43.0,-29.0,-13.0,74.0,37.0,-65.0,-68.0,18.0,59.0,7.0,-38.0,-18.0,33.0,41.0,-29.0,-52.0,27.0,31.0,-41.0,-10.0,53.0,-6.0,-49.0,46.0,63.0,-80.0,-92.0,64.0,78.0,-34.0,-27.0,32.0,-4.0,-24.0,19.0,-5.0,-33.0,28.0,9.0,-71.0
37.0,155.0,-16.0,-182.0,-52.0,93.0,54.0,2.0,6.0,3.0,-27.0,-63.0,-8.0,95.0,52.0,-76.0,-78.0,11.0,60.0,45.0,-1.0,-26.0,-29.0,-22.0,2.0,-6.0,-7.0,78.0,78.0,-79.0,-125.0,21.0,97.0,21.0,-55.0,-51.0,21.0,74.0,22.0,-44.0,-39.0,-20.0,2.0,51.0,26.0,-61.0,-27.0,94.0,66.0,-97.0,-135.0,14.0,127.0,79.0,-34.0,-91.0,-41.0,41.0,52.0,11.0,-33.0,-42.0,19.0,47.0,-18.0,-34.0,29.0,31.0,-30.0,-44.0,8.0,51.0,20.0,-43.0,-33.0,26.0,26.0,-9.0,-11.0,3.0,5.0,-2.0,-6.0,-7.0,-3.0,13.0,21.0,10.0,-20.0,-45.0,5.0,56.0,0.0,-44.0,-1.0,16.0,9.0,21.0,-3.0,-37.0,-9.0,12.0,-2.0,22.0,31.0,-37.0,-34.0,49.0,9.0,-70.0,11.0,76.0,-26.0,-50.0,56.0,20.0,-89.0,-16.0,89.0,28.0,-54.0,-31.0,22.0,22.0,-18.0
-19.0,31.0,37.0,-30.0,-70.0,-5.0,83.0,54.0,-46.0,-67.0,-9.0,34.0,41.0,10.0,-43.0,-38.0,38.0,45.0,-34.0,-31.0,29.0,1.0,-23.0,31.0,25.0,-46.0,-31.0,29.0,22.0,5.0,3.0,-27.0,-23.0,24.0,11.0,-10.0,43.0,13.0,-108.0,-48.0,128.0,89.0,-82.0,-86.0,11.0,31.0,23.0,30.0,-4.0,-44.0,-26.0,6.0,19.0,35.0,26.0,-35.0,-69.0,-4.0,63.0,43.0,1.0,-27.0,-59.0,-38.0,27.0,61.0,70.0,10.0,-110.0,-89.0,53.0,71.0,7.0,5.0,-12.0,-38.0,-2.0,10.0,0.0,33.0,11.0,-60.0,-28.0,51.0,35.0,-15.0,-11.0,0.0,-21.0,-21.0,20.0,33.0,-1.0,-11.0,-1.0,-19.0,-1.0,54.0,8.0,-96.0,-44.0,96.0,77.0,-37.0,-40.0,-11.0,-37.0,7.0,69.0,-1.0,-54.0,26.0,45.0,-40.0,-46.0,12.0,26.0,27.0,9.0,-44.0,-37.0,34.0,47.0,-5.0,-34.0
